-1.6621,-1.3585
-1.6586,-1.4664
-1.6631,-1.4508
-1.6908,-1.4824
-1.6814,-1.4498
-1.6761,-1.4701
-1.7042,-1.5212
-1.6284,-1.485
-1.7194,-1.3939
-1.7129,-1.4542
-1.6883,-1.425
-1.6863,-1.4456
-1.7227,-1.5075
-1.7286,-1.4281
-1.711,-1.4417
-1.6991,-1.5092
-1.6878,-1.4922
-1.7279,-1.485
-1.7088,-1.5019
-1.7011,-1.4641
-1.7194,-1.433
-1.6539,-1.4415
-1.6687,-1.5265
-1.6957,-1.4795
-1.6342,-1.524
-1.6473,-1.406
-1.688,-1.4806
-1.6508,-1.447
-1.6899,-1.455
-1.6977,-1.433
-1.7091,-1.4414
-1.6396,-1.4952
-1.6327,-1.4665
-1.6473,-1.4591
-1.6852,-1.5215
-1.6379,-1.4152
-1.6835,-1.4863
-1.6732,-1.4425
-1.6805,-1.4334
-1.6929,-1.4601
-1.67,-1.4566
-1.6702,-1.4193
-1.7102,-1.4244
-1.6729,-1.4915
-1.5939,-1.4942
-1.6614,-1.3814
-1.6303,-1.4839
-1.6672,-1.4979
-1.6882,-1.4797
-1.6822,-1.4679
-1.7203,-1.4548
-1.6995,-1.4772
-1.6482,-1.4607
-1.6562,-1.4673
-1.6795,-1.4395
-1.5859,-1.4042
-1.6176,-1.4962
-1.6738,-1.4616
-1.6769,-1.4389
-1.651,-1.4517
-1.6887,-1.4513
-1.6372,-1.4372
-1.6636,-1.4496
-1.6551,-1.497
-1.7082,-1.511
-1.6652,-1.4714
-1.6594,-1.4159
-1.7126,-1.4791
-1.7074,-1.4627
-1.704,-1.4802
-1.6452,-1.5106
-1.6454,-1.4281
-1.7242,-1.439
-1.6635,-1.4673
-1.7183,-1.4825
-1.666,-1.4328
-1.6537,-1.507
-1.7282,-1.4746
-1.6236,-1.4463
-1.6674,-1.4883
-1.7031,-1.4679
-1.5876,-1.4329
-1.6036,-1.4287
-1.6518,-1.4485
-1.6698,-1.4716
-1.6317,-1.4591
-1.6349,-1.4923
-1.7392,-1.4023
-1.6911,-1.4709
-1.7075,-1.4784
-1.6779,-1.4422
-1.6261,-1.469
-1.7083,-1.4412
-1.6745,-1.4814
-1.6388,-1.4237
-1.7548,-1.445
-1.6124,-1.4584
-1.7254,-1.4758
-1.6624,-1.5308
-1.6659,-1.5059
-1.6537,-1.4486
-1.636,-1.4909
-1.7064,-1.5344
-1.6181,-1.4446
-1.6577,-1.4798
-1.6507,-1.4302
-1.6935,-1.4375
-1.6571,-1.4703
-1.6443,-1.4834
-1.6515,-1.4913
-1.6395,-1.4325
-1.693,-1.4602
-1.7251,-1.4252
-1.6565,-1.4485
-1.6885,-1.4232
-1.6563,-1.4469
-1.641,-1.442
-1.6978,-1.4329
-1.7084,-1.5544
-1.6819,-1.4781
-1.6787,-1.4758
-1.6579,-1.5021
-1.6594,-1.4671
-1.6179,-1.4844
-1.6544,-1.4243
-1.626,-1.4798
-1.6574,-1.5186
-1.6901,-1.4113
-1.626,-1.4744
-1.6712,-1.5069
-1.6978,-1.5111
-1.6322,-1.469
-1.6281,-1.4481
-1.6321,-1.5069
-1.6699,-1.4679
-1.6452,-1.4539
-1.6705,-1.4038
-1.6416,-1.4809
-1.6593,-1.4825
-1.6228,-1.4673
-1.6504,-1.3955
-1.6591,-1.4802
-1.6371,-1.4861
-1.6839,-1.4596
-1.6497,-1.4559
-1.6796,-1.4335
-1.6589,-1.4599
-1.6075,-1.4288
-1.6341,-1.4656
-1.6551,-1.4436
-1.6283,-1.4427
-1.6312,-1.4669
-1.6529,-1.4149
-1.6795,-1.4313
-1.5826,-1.483
-1.6374,-1.4307
-1.5865,-1.4377
-1.6398,-1.4971
-1.5988,-1.4263
-1.6188,-1.5095
-1.6375,-1.4674
-1.6875,-1.4811
-1.6599,-1.4658
-1.6473,-1.4806
-1.6048,-1.4824
-1.6067,-1.4355
-1.6265,-1.4612
-1.6372,-1.4415
-1.6182,-1.4396
-1.6513,-1.4248
-1.6012,-1.482
-1.6563,-1.4845
-1.6798,-1.453
-1.6368,-1.4534
-1.6796,-1.4147
-1.6222,-1.4496
-1.592,-1.4579
-1.6757,-1.459
-1.6842,-1.4957
-1.6384,-1.4675
-1.633,-1.4423
-1.5931,-1.4481
-1.6195,-1.4732
-1.6158,-1.4078
-1.6535,-1.5222
-1.6291,-1.4869
-1.5947,-1.4612
-1.6058,-1.4259
-1.6358,-1.4433
-1.6373,-1.4841
-1.5509,-1.4458
-1.6144,-1.457
-1.6458,-1.5352
-1.6395,-1.4845
-1.6201,-1.4629
-1.582,-1.4614
-1.6335,-1.5136
-1.6193,-1.455
-1.5703,-1.48
-1.5896,-1.5172
-1.6383,-1.4655
-1.6524,-1.4798
-1.5835,-1.4753
-1.6231,-1.444
-1.6255,-1.4531
-1.6651,-1.4595
-1.7052,-1.4633
-1.6488,-1.5254
-1.5757,-1.4163
-1.6359,-1.4737
-1.6469,-1.4399
-1.6307,-1.4383
-1.5971,-1.4447
-1.6434,-1.4444
-1.694,-1.4678
-1.6411,-1.413
-1.5826,-1.5222
-1.5753,-1.4714
-1.5806,-1.4407
-1.602,-1.454
-1.6108,-1.4135
-1.6498,-1.4684
-1.5933,-1.4194
-1.6396,-1.4948
-1.6001,-1.4986
-1.658,-1.4428
-1.6181,-1.4848
-1.5743,-1.489
-1.6234,-1.4826
-1.6004,-1.4563
-1.6151,-1.4917
-1.6259,-1.4528
-1.6042,-1.4541
-1.6278,-1.4528
-1.5935,-1.4551
-1.6334,-1.4752
-1.6364,-1.4576
-1.6242,-1.4701
-1.5794,-1.5053
-1.5944,-1.3905
-1.5807,-1.4624
-1.5405,-1.4561
-1.6202,-1.4366
-1.6258,-1.4416
-1.5811,-1.4408
-1.6136,-1.4108
-1.5888,-1.4422
-1.5838,-1.4332
-1.5806,-1.4821
-1.6103,-1.434
-1.5442,-1.4619
-1.6101,-1.4332
-1.653,-1.4527
-1.6249,-1.4965
-1.5797,-1.4353
-1.56,-1.4188
-1.6152,-1.4427
-1.549,-1.4994
-1.5988,-1.4976
-1.6196,-1.4232
-1.5703,-1.4315
-1.6133,-1.4773
-1.6402,-1.4495
-1.6934,-1.4634
-1.5778,-1.4883
-1.5837,-1.4115
-1.6317,-1.4675
-1.6381,-1.4566
-1.6702,-1.4864
-1.6259,-1.4831
-1.6174,-1.4497
-1.5699,-1.4873
-1.6035,-1.4749
-1.5319,-1.3729
-1.619,-1.4185
-1.6326,-1.5323
-1.6052,-1.4811
-1.5909,-1.4074
-1.5912,-1.4743
-1.5907,-1.4692
-1.5821,-1.4249
-1.577,-1.4284
-1.6054,-1.4384
-1.6286,-1.4498
-1.5913,-1.4277
-1.5579,-1.4388
-1.5251,-1.4382
-1.5978,-1.4368
-1.6359,-1.4616
-1.6436,-1.4631
-1.6145,-1.4462
-1.6327,-1.4439
-1.6021,-1.4804
-1.6344,-1.4365
-1.5775,-1.4818
-1.5389,-1.4862
-1.5519,-1.4694
-1.5851,-1.4139
-1.5773,-1.445
-1.5964,-1.474
-1.6239,-1.44
-1.6283,-1.4229
-1.6095,-1.4468
-1.5803,-1.3861
-1.6423,-1.424
-1.5993,-1.4582
-1.5805,-1.4385
-1.5733,-1.4218
-1.5665,-1.4108
-1.5177,-1.448
-1.6037,-1.4508
-1.5673,-1.4723
-1.6355,-1.453
-1.5545,-1.4292
-1.6001,-1.4365
-1.5591,-1.4549
-1.4962,-1.4048
-1.6091,-1.3406
-1.5932,-1.4501
-1.5264,-1.4516
-1.5367,-1.4311
-1.5675,-1.4375
-1.5943,-1.4627
-1.6056,-1.4054
-1.6126,-1.3788
-1.6061,-1.4515
-1.5709,-1.4551
-1.5703,-1.3965
-1.5264,-1.4424
-1.5771,-1.4141
-1.5616,-1.3937
-1.5999,-1.3504
-1.5725,-1.3746
-1.6166,-1.4602
-1.5542,-1.3919
-1.6232,-1.4192
-1.5723,-1.431
-1.5433,-1.3629
-1.5631,-1.4163
-1.5565,-1.4476
-1.5902,-1.4149
-1.6597,-1.4298
-1.5894,-1.4966
-1.5613,-1.4463
-1.6221,-1.3988
-1.5991,-1.3709
-1.5206,-1.3779
-1.5759,-1.4015
-1.5698,-1.4559
-1.6193,-1.3862
-1.5729,-1.4135
-1.541,-1.382
-1.6266,-1.3719
-1.5829,-1.4047
-1.5799,-1.3402
-1.5576,-1.3893
-1.5267,-1.3542
-1.5148,-1.3669
-1.5521,-1.4385
-1.5194,-1.3923
-1.5874,-1.3963
-1.5757,-1.3399
-1.603,-1.449
-1.4962,-1.3453
-1.6256,-1.3896
-1.5515,-1.3654
-1.578,-1.3508
-1.5513,-1.3158
-1.6152,-1.3294
-1.6213,-1.3242
-1.5549,-1.314
-1.5018,-1.3766
-1.5484,-1.3555
-1.5434,-1.3829
-1.5862,-1.3466
-1.5522,-1.3868
-1.582,-1.3879
-1.5835,-1.3079
-1.5903,-1.3241
-1.5724,-1.3064
-1.5338,-1.377
-1.4902,-1.3172
-1.5516,-1.3556
-1.565,-1.3518
-1.6045,-1.3137
-1.5338,-1.3527
-1.5402,-1.3533
-1.5863,-1.3651
-1.5314,-1.3358
-1.5159,-1.2807
-1.5732,-1.354
-1.5579,-1.3168
-1.5096,-1.3326
-1.5649,-1.3436
-1.5382,-1.3572
-1.5685,-1.3516
-1.5555,-1.4084
-1.6193,-1.3467
-1.5876,-1.3576
-1.556,-1.2804
-1.5773,-1.3503
-1.6137,-1.3147
-1.5341,-1.3365
-1.5682,-1.3139
-1.529,-1.356
-1.5834,-1.3427
-1.6228,-1.3275
-1.5039,-1.3418
-1.5643,-1.3532
-1.5529,-1.3176
-1.5719,-1.2859
-1.5618,-1.3209
-1.5065,-1.336
-1.5149,-1.3462
-1.5719,-1.3334
-1.5339,-1.2992
-1.5609,-1.2986
-1.557,-1.2939
-1.5632,-1.2959
-1.5639,-1.3017
-1.492,-1.2686
-1.5518,-1.2924
-1.5222,-1.2818
-1.5396,-1.2946
-1.5256,-1.2845
-1.5422,-1.288
-1.5576,-1.3201
-1.548,-1.2995
-1.4777,-1.3099
-1.5388,-1.2741
-1.5641,-1.264
-1.5532,-1.2616
-1.487,-1.3087
-1.5805,-1.2165
-1.5471,-1.2346
-1.5668,-1.2522
-1.5924,-1.2112
-1.5206,-1.2703
-1.5211,-1.2787
-1.5166,-1.2387
-1.5139,-1.2281
-1.5553,-1.2385
-1.5286,-1.2178
-1.585,-1.2221
-1.6073,-1.2244
-1.544,-1.2297
-1.4909,-1.2565
-1.5838,-1.2772
-1.5526,-1.2186
-1.4851,-1.2297
-1.4695,-1.1857
-1.488,-1.24
-1.5147,-1.2142
-1.5493,-1.2379
-1.5161,-1.2721
-1.5539,-1.1827
-1.4995,-1.2445
-1.5279,-1.1833
-1.5633,-1.2303
-1.5301,-1.2667
-1.5051,-1.2077
-1.4827,-1.126
-1.5776,-1.1958
-1.556,-1.1405
-1.5214,-1.1585
-1.5061,-1.1566
-1.5226,-1.1267
-1.5427,-1.1887
-1.4149,-1.1881
-1.5853,-1.1445
-1.4753,-1.1776
-1.5345,-1.1774
-1.5681,-1.1476
-1.5415,-1.1553
-1.4944,-1.1159
-1.5001,-1.1598
-1.5892,-1.1414
-1.5017,-1.1218
-1.5135,-1.1419
-1.4934,-1.1952
-1.4731,-1.1039
-1.6033,-1.1418
-1.4848,-1.1384
-1.5481,-1.1742
-1.5488,-1.173
-1.5524,-1.1468
-1.5174,-1.1136
-1.5351,-1.1094
-1.512,-1.1329
-1.5479,-1.0981
-1.4699,-1.1335
-1.5171,-1.0964
-1.5578,-1.1043
-1.5153,-1.1302
-1.5252,-1.0587
-1.4871,-1.0874
-1.5424,-1.0842
-1.4912,-1.0716
-1.5043,-1.0186
-1.4633,-1.1004
-1.5216,-1.1228
-1.4759,-1.0937
-1.5255,-1.1056
-1.49,-1.0953
-1.5575,-1.0097
-1.5324,-1.0769
-1.5161,-1.065
-1.4978,-0.98853
-1.5429,-1.0643
-1.5309,-1.0445
-1.5533,-1.0228
-1.4305,-1.0395
-1.5394,-1.0301
-1.5214,-1.0806
-1.5695,-1.0506
-1.5483,-1.0256
-1.5124,-1.0296
-1.5399,-1.002
-1.5031,-0.9994
-1.4783,-1.0036
-1.5253,-1.0228
-1.4759,-1.0407
-1.4754,-1.0214
-1.4556,-1.0715
-1.4918,-0.99252
-1.5093,-1.0051
-1.4475,-0.93559
-1.4874,-0.95996
-1.5123,-1.0251
-1.5229,-1
-1.5159,-0.95729
-1.5167,-0.97112
-1.5333,-1.0151
-1.509,-0.98681
-1.4888,-1.0133
-1.5106,-0.89113
-1.5397,-0.94995
-1.5259,-0.88936
-1.4903,-0.90349
-1.482,-0.9734
-1.4816,-0.89911
-1.5308,-0.93864
-1.5206,-0.92915
-1.5442,-0.97115
-1.5165,-0.90556
-1.5367,-0.87457
-1.5405,-0.94807
-1.4799,-0.93976
-1.5657,-0.90491
-1.511,-0.88957
-1.4822,-0.87169
-1.502,-0.86899
-1.4944,-0.89151
-1.4904,-0.89412
-1.4053,-0.85115
-1.5198,-0.91376
-1.4813,-0.87165
-1.5367,-0.86596
-1.4679,-0.88075
-1.4758,-0.79102
-1.4672,-0.86044
-1.511,-0.81917
-1.5115,-0.85285
-1.4695,-0.8238
-1.4813,-0.86057
-1.4477,-0.82074
-1.4701,-0.816
-1.4126,-0.79445
-1.4489,-0.84048
-1.5381,-0.78899
-1.5424,-0.89664
-1.51,-0.7647
-1.5351,-0.84245
-1.5031,-0.85757
-1.4573,-0.77756
-1.4546,-0.79417
-1.514,-0.79356
-1.4505,-0.82129
-1.4738,-0.81983
-1.4964,-0.80968
-1.4661,-0.78825
-1.4478,-0.76555
-1.501,-0.74721
-1.4915,-0.72241
-1.4848,-0.76103
-1.5016,-0.716
-1.4745,-0.72078
-1.4736,-0.78862
-1.4487,-0.76088
-1.4858,-0.77423
-1.5124,-0.73566
-1.4906,-0.77647
-1.4908,-0.69603
-1.5012,-0.70825
-1.405,-0.7185
-1.4977,-0.76371
-1.4843,-0.74444
-1.5065,-0.65807
-1.4857,-0.70134
-1.4968,-0.69877
-1.4825,-0.70983
-1.4763,-0.70187
-1.4934,-0.64519
-1.4746,-0.63601
-1.3983,-0.65897
-1.4449,-0.63086
-1.4578,-0.60753
-1.5119,-0.63686
-1.4604,-0.69812
-1.446,-0.67047
-1.5531,-0.63298
-1.4725,-0.64587
-1.3974,-0.66154
-1.511,-0.6317
-1.5146,-0.69154
-1.437,-0.63385
-1.5279,-0.60867
-1.4935,-0.61668
-1.4672,-0.64095
-1.4891,-0.63537
-1.4812,-0.54048
-1.4744,-0.56725
-1.4933,-0.56843
-1.4774,-0.58878
-1.5116,-0.58483
-1.5414,-0.58878
-1.4415,-0.56672
-1.5373,-0.55846
-1.4918,-0.62582
-1.4235,-0.53206
-1.5459,-0.58567
-1.4696,-0.57301
-1.4423,-0.53573
-1.4167,-0.57091
-1.4755,-0.56696
-1.4803,-0.48107
-1.5367,-0.49963
-1.4636,-0.50086
-1.4968,-0.50517
-1.4955,-0.50803
-1.4607,-0.46762
-1.4756,-0.56326
-1.4896,-0.48982
-1.5087,-0.55195
-1.4663,-0.4792
-1.4969,-0.4631
-1.4936,-0.49086
-1.4563,-0.42728
-1.4275,-0.4521
-1.4794,-0.4905
-1.4624,-0.47331
-1.4823,-0.50497
-1.4664,-0.50689
-1.4979,-0.44684
-1.4945,-0.46889
-1.4781,-0.41313
-1.4212,-0.42137
-1.4894,-0.4926
-1.4796,-0.39696
-1.4198,-0.47472
-1.4965,-0.41722
-1.4451,-0.38308
-1.4893,-0.44315
-1.4649,-0.41511
-1.4557,-0.40901
-1.4417,-0.4443
-1.4677,-0.39713
-1.4827,-0.42444
-1.4682,-0.36469
-1.4236,-0.39993
-1.4001,-0.38553
-1.4499,-0.37617
-1.4245,-0.37065
-1.4858,-0.37116
-1.4501,-0.40775
-1.4225,-0.37792
-1.4558,-0.35678
-1.4703,-0.34441
-1.4965,-0.28692
-1.4022,-0.36216
-1.4504,-0.31757
-1.432,-0.27229
-1.4036,-0.27198
-1.4612,-0.31284
-1.4816,-0.27822
-1.4578,-0.25009
-1.5078,-0.21674
-1.4854,-0.3191
-1.4495,-0.27665
-1.4596,-0.3036
-1.4,-0.26474
-1.4289,-0.34012
-1.4477,-0.34124
-1.4388,-0.28382
-1.4422,-0.29659
-1.4436,-0.28741
-1.4527,-0.27015
-1.4796,-0.22278
-1.4263,-0.28194
-1.4428,-0.18207
-1.4858,-0.22411
-1.4726,-0.27128
-1.4587,-0.18713
-1.4781,-0.21773
-1.4421,-0.23813
-1.4456,-0.23155
-1.4809,-0.22917
-1.3895,-0.19099
-1.5107,-0.18756
-1.4618,-0.20002
-1.4203,-0.20345
-1.3934,-0.16232
-1.4792,-0.1378
-1.4649,-0.18332
-1.3888,-0.20005
-1.4339,-0.15387
-1.4747,-0.17371
-1.4353,-0.13915
-1.494,-0.14198
-1.4931,-0.15745
-1.4247,-0.1885
-1.501,-0.16462
-1.4546,-0.097714
-1.4042,-0.15155
-1.471,-0.12603
-1.3684,-0.09735
-1.4044,-0.138
-1.4922,-0.16033
-1.4093,-0.10027
-1.4869,-0.12557
-1.4756,-0.15228
-1.3787,-0.1087
-1.4071,-0.061682
-1.3745,-0.090575
-1.3988,-0.069016
-1.4294,-0.07074
-1.389,-0.019405
-1.4912,-0.046036
-1.4207,-0.038313
-1.4504,-0.073464
-1.4344,-0.051556
-1.4006,-0.019272
-1.3849,-0.043996
-1.4508,-0.037408
-1.4649,-0.027483
-1.4413,-0.042164
-1.4112,-0.049174
-1.4385,0.001735
-1.4365,-0.0026088
-1.41,-0.049965
-1.4545,0.0053542
-1.404,0.012778
-1.4105,-0.03066
-1.4395,0.044646
-1.3747,0.036859
-1.4891,0.026425
-1.3846,0.049258
-1.4313,-0.013184
-1.4702,0.0089658
-1.4201,0.022254
-1.4667,0.085931
-1.3532,0.0063407
-1.4089,0.087112
-1.4884,0.050141
-1.4518,0.10566
-1.4279,0.079368
-1.4421,0.071665
-1.4108,0.10126
-1.4881,0.045025
-1.3939,0.11969
-1.4767,0.092827
-1.4604,0.12464
-1.4492,0.11223
-1.3444,0.11785
-1.4383,0.12667
-1.3817,0.080607
-1.4559,0.12644
-1.4267,0.09567
-1.3734,0.14323
-1.4395,0.17018
-1.3976,0.16035
-1.3962,0.14328
-1.406,0.12664
-1.4521,0.1152
-1.4313,0.16666
-1.4017,0.21873
-1.4322,0.17721
-1.433,0.17585
-1.3581,0.20081
-1.3965,0.17805
-1.4081,0.20749
-1.4482,0.1884
-1.401,0.22775
-1.4711,0.19451
-1.3932,0.18887
-1.3967,0.27295
-1.4108,0.19413
-1.3672,0.22014
-1.4413,0.2367
-1.3584,0.22586
-1.4163,0.23693
-1.4314,0.23735
-1.3631,0.17113
-1.4738,0.23288
-1.4509,0.24887
-1.416,0.23489
-1.3718,0.28034
-1.396,0.2185
-1.398,0.25983
-1.426,0.25742
-1.5123,0.3057
-1.4628,0.30725
-1.409,0.30082
-1.411,0.30025
-1.3747,0.2702
-1.3936,0.31324
-1.3842,0.3255
-1.3968,0.34146
-1.4205,0.31014
-1.3943,0.36225
-1.3886,0.36712
-1.4211,0.36086
-1.3988,0.31189
-1.3794,0.35378
-1.4169,0.3061
-1.4329,0.3664
-1.3441,0.35952
-1.4315,0.3493
-1.3115,0.34228
-1.401,0.3517
-1.4309,0.31735
-1.4243,0.33483
-1.4319,0.343
-1.3934,0.36707
-1.4136,0.40111
-1.4162,0.33581
-1.4078,0.39723
-1.3793,0.35555
-1.373,0.40883
-1.4262,0.41717
-1.451,0.43493
-1.4386,0.41737
-1.4326,0.43457
-1.4222,0.45779
-1.4407,0.44786
-1.4205,0.45749
-1.3922,0.41494
-1.3796,0.45441
-1.3973,0.45126
-1.379,0.41682
-1.4261,0.50823
-1.4171,0.43305
-1.4096,0.46627
-1.4227,0.52667
-1.4082,0.49121
-1.4015,0.4739
-1.4321,0.51738
-1.3379,0.53931
-1.3532,0.48745
-1.3518,0.54614
-1.3663,0.53332
-1.4199,0.55312
-1.3811,0.54927
-1.39,0.52825
-1.3776,0.48366
-1.3421,0.55465
-1.4113,0.54947
-1.3584,0.51036
-1.3741,0.55488
-1.3755,0.53973
-1.396,0.56426
-1.4322,0.55667
-1.4041,0.5996
-1.4187,0.51245
-1.4013,0.58989
-1.3332,0.58415
-1.4386,0.56644
-1.4112,0.54297
-1.3585,0.60298
-1.4274,0.54085
-1.3503,0.62026
-1.366,0.61258
-1.354,0.55374
-1.3349,0.60687
-1.3579,0.62795
-1.4451,0.60797
-1.3833,0.58132
-1.3586,0.65082
-1.4768,0.66655
-1.407,0.61953
-1.3886,0.64811
-1.3858,0.65335
-1.3439,0.70723
-1.3975,0.6728
-1.3972,0.64245
-1.3949,0.65413
-1.3913,0.66443
-1.442,0.71517
-1.3561,0.70749
-1.3808,0.70384
-1.3725,0.68488
-1.3814,0.71158
-1.4005,0.62219
-1.3761,0.65807
-1.3178,0.69965
-1.3653,0.69596
-1.3793,0.73475
-1.3319,0.70038
-1.3537,0.77432
-1.3851,0.66585
-1.3943,0.72864
-1.3978,0.73308
-1.3944,0.72419
-1.432,0.74093
-1.3894,0.7818
-1.4052,0.72224
-1.2537,0.69484
-1.4236,0.7661
-1.3817,0.72619
-1.3965,0.76915
-1.3788,0.76479
-1.3644,0.7929
-1.333,0.77144
-1.3268,0.80485
-1.3962,0.79576
-1.3679,0.74678
-1.3894,0.81985
-1.3973,0.75913
-1.3307,0.81509
-1.3273,0.80227
-1.3755,0.78545
-1.3699,0.78907
-1.3929,0.77025
-1.3539,0.78823
-1.4007,0.80118
-1.4227,0.82897
-1.3339,0.8895
-1.3544,0.78215
-1.3661,0.88564
-1.3389,0.87801
-1.3712,0.84232
-1.4006,0.7868
-1.3259,0.85234
-1.4355,0.81519
-1.3616,0.8537
-1.2933,0.80549
-1.4085,0.8117
-1.3644,0.81757
-1.384,0.82848
-1.311,0.86153
-1.3654,0.90407
-1.3485,0.9369
-1.3748,0.86541
-1.3694,0.92571
-1.2977,0.90694
-1.3345,0.84106
-1.3067,0.89652
-1.3627,0.88543
-1.3577,0.84703
-1.3316,0.88684
-1.3439,0.89288
-1.3826,0.91777
-1.3877,0.91046
-1.3617,0.8838
-1.3469,0.92285
-1.3489,0.92134
-1.3472,0.93064
-1.3002,0.95203
-1.3053,0.89533
-1.3172,0.91272
-1.3592,0.99055
-1.3298,0.97099
-1.4145,0.96238
-1.3397,0.96179
-1.3881,0.95668
-1.3954,0.99481
-1.3725,0.94659
-1.2972,0.95068
-1.304,0.98324
-1.3399,0.98728
-1.2899,0.99227
-1.332,0.96971
-1.373,0.96352
-1.3501,1.0163
-1.354,1.0275
-1.3548,1.0235
-1.3091,1.0359
-1.3448,0.98003
-1.404,0.99964
-1.2898,1.0106
-1.3316,1.083
-1.3008,1.0326
-1.336,1.0499
-1.3411,1.0495
-1.2932,0.99668
-1.3987,1.0017
-1.3707,1.0093
-1.332,1.0455
-1.3981,1.0182
-1.3349,1.0601
-1.3281,1.0679
-1.3524,1.0471
-1.3559,1.0818
-1.3774,1.057
-1.3615,1.0862
-1.327,1.0176
-1.3321,1.0914
-1.3773,1.1129
-1.3304,1.0454
-1.3574,1.0853
-1.3831,1.082
-1.3838,1.0718
-1.3736,1.1065
-1.3257,1.0677
-1.3887,1.102
-1.3734,1.0317
-1.3453,1.134
-1.4134,1.159
-1.3623,1.0726
-1.2759,1.2047
-1.3334,1.1063
-1.3224,1.1416
-1.2939,1.1288
-1.4317,1.1564
-1.374,1.1046
-1.4022,1.177
-1.2848,1.1761
-1.3616,1.1083
-1.3383,1.1682
-1.344,1.164
-1.3546,1.139
-1.3379,1.0779
-1.3064,1.1757
-1.3414,1.1944
-1.3404,1.2087
-1.3776,1.1725
-1.3048,1.1917
-1.2492,1.1435
-1.3552,1.1648
-1.3135,1.1527
-1.2631,1.2305
-1.2868,1.1462
-1.3162,1.265
-1.2827,1.2473
-1.3906,1.2197
-1.328,1.1983
-1.2757,1.1814
-1.3585,1.1544
-1.3674,1.2097
-1.3571,1.1367
-1.3571,1.289
-1.3206,1.1777
-1.3428,1.2153
-1.3177,1.2496
-1.3424,1.2147
-1.3077,1.2586
-1.343,1.2879
-1.3154,1.2736
-1.311,1.2749
-1.3681,1.2483
-1.3013,1.2893
-1.3159,1.2834
-1.2873,1.2594
-1.291,1.2425
-1.2655,1.2705
-1.305,1.2454
-1.2856,1.2402
-1.3418,1.3199
-1.2813,1.2584
-1.2706,1.2401
-1.3413,1.263
-1.3318,1.264
-1.2621,1.2389
-1.3119,1.237
-1.3945,1.3318
-1.244,1.2826
-1.3397,1.3451
-1.2606,1.2935
-1.3292,1.3035
-1.301,1.2581
-1.2622,1.3023
-1.3199,1.353
-1.3919,1.2631
-1.3186,1.3196
-1.3131,1.3637
-1.3092,1.3299
-1.3087,1.3553
-1.3081,1.259
-1.3207,1.3437
-1.3365,1.3181
-1.3635,1.3678
-1.2702,1.3322
-1.3405,1.3276
-1.3556,1.3229
-1.2872,1.2998
-1.3282,1.2961
-1.2772,1.3439
-1.2699,1.4259
-1.3766,1.37
